ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(7),SENTBIGRAMSUMMARY.TXT,0.63830,0.23622,0.34483,1
ROUGE-1,AFRICAN RUNNER MURDER(7),TWEETBIGRAMSUMMARY.TXT,0.34043,0.21053,0.26016,1
