ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(5),TWEETBIGRAMSUMMARY.TXT,0.24074,0.15476,0.18841,1
ROUGE-1,AFRICAN RUNNER MURDER(5),SENTBIGRAMSUMMARY.TXT,0.62963,0.21384,0.31925,1
