ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),MMRPRTWEETSUMMARY.TXT,0.25641,0.15625,0.19417,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),MMRSORTETWEETSUMMARY.TXT,0.25641,0.18182,0.21277,1
