ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(3),MMRPRTWEETSUMMARY.TXT,0.22857,0.09091,0.13008,1
ROUGE-1,AFRICAN RUNNER MURDER(3),MMRSORTETWEETSUMMARY.TXT,0.25714,0.10843,0.15254,1
