ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(5),MMRPRTWEETSUMMARY.TXT,0.25926,0.16667,0.20290,1
ROUGE-1,AFRICAN RUNNER MURDER(5),MMRSORTETWEETSUMMARY.TXT,0.24074,0.15476,0.18841,1
