ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(8),MMRSORTETWEETSUMMARY.TXT,0.24528,0.18310,0.20968,1
ROUGE-1,AURORA SHOOTING(8),MMRPRTWEETSUMMARY.TXT,0.28302,0.21127,0.24194,1
