ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(12),MMRPRTWEETSUMMARY.TXT,0.09091,0.09804,0.09434,1
ROUGE-1,AURORA SHOOTING(12),MMRSORTETWEETSUMMARY.TXT,0.03636,0.05000,0.04211,1
