ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(2),MMRPRTWEETSUMMARY.TXT,0.44643,0.29070,0.35211,1
ROUGE-1,AURORA SHOOTING(2),MMRSORTETWEETSUMMARY.TXT,0.26786,0.23438,0.25000,1
