ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(13),MMRSORTETWEETSUMMARY.TXT,0.14286,0.13559,0.13913,1
ROUGE-1,AURORA SHOOTING(13),MMRPRTWEETSUMMARY.TXT,0.14286,0.13559,0.13913,1
