ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(2),MMRPRTWEETSUMMARY.TXT,0.07317,0.05660,0.06383,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(2),MMRSORTETWEETSUMMARY.TXT,0.04878,0.04000,0.04396,1
