ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(7),MMRPRTWEETSUMMARY.TXT,0.31915,0.19737,0.24390,1
ROUGE-1,AFRICAN RUNNER MURDER(7),MMRSORTETWEETSUMMARY.TXT,0.31915,0.19737,0.24390,1
