ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(11),MMRSORTETWEETSUMMARY.TXT,0.11111,0.05263,0.07143,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(11),MMRPRTWEETSUMMARY.TXT,0.11111,0.05479,0.07339,1
