ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(6),MMRPRTWEETSUMMARY.TXT,0.22222,0.17647,0.19672,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(6),MMRSORTETWEETSUMMARY.TXT,0.18519,0.17857,0.18182,1
