ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(14),MMRPRTWEETSUMMARY.TXT,0.19444,0.10606,0.13725,1
ROUGE-1,AURORA SHOOTING(14),MMRSORTETWEETSUMMARY.TXT,0.19444,0.14286,0.16471,1
