ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(2),RANDOMNEWSSUMMARY.TXT,0.20000,0.05319,0.08403,1
ROUGE-1,AFRICAN RUNNER MURDER(2),RANDOMTWEETSUMMARY.TXT,0.32000,0.14545,0.20000,1
ROUGE-1,AFRICAN RUNNER MURDER(2),SENTLEADNEWSSUMMARY.TXT,0.20000,0.11905,0.14925,1
ROUGE-1,AFRICAN RUNNER MURDER(2),TWEETLEADNEWSSUMMARY.TXT,0.32000,0.20000,0.24615,1
