ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(2),SENTLEADNEWSSUMMARY.TXT,0.64286,0.27273,0.38298,1
ROUGE-1,AURORA SHOOTING(2),RANDOMTWEETSUMMARY.TXT,0.30357,0.23288,0.26357,1
ROUGE-1,AURORA SHOOTING(2),RANDOMNEWSSUMMARY.TXT,0.28571,0.21918,0.24806,1
ROUGE-1,AURORA SHOOTING(2),TWEETLEADNEWSSUMMARY.TXT,0.17857,0.14706,0.16129,1
