ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(3),RANDOMTWEETSUMMARY.TXT,0.14286,0.10000,0.11765,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(3),RANDOMNEWSSUMMARY.TXT,0.41071,0.24211,0.30464,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(3),SENTLEADNEWSSUMMARY.TXT,0.46429,0.23853,0.31515,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(3),TWEETLEADNEWSSUMMARY.TXT,0.14286,0.11594,0.12800,1
