ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(8),TWEETLEADNEWSSUMMARY.TXT,0.16981,0.11688,0.13846,1
ROUGE-1,AURORA SHOOTING(8),RANDOMTWEETSUMMARY.TXT,0.22642,0.16901,0.19355,1
ROUGE-1,AURORA SHOOTING(8),SENTLEADNEWSSUMMARY.TXT,0.35849,0.22353,0.27536,1
ROUGE-1,AURORA SHOOTING(8),RANDOMNEWSSUMMARY.TXT,0.28302,0.16129,0.20548,1
