ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(6),TWEETLEADNEWSSUMMARY.TXT,0.20833,0.16949,0.18692,1
ROUGE-1,AFRICAN RUNNER MURDER(6),SENTLEADNEWSSUMMARY.TXT,0.41667,0.20619,0.27586,1
ROUGE-1,AFRICAN RUNNER MURDER(6),RANDOMNEWSSUMMARY.TXT,0.47917,0.21698,0.29870,1
ROUGE-1,AFRICAN RUNNER MURDER(6),RANDOMTWEETSUMMARY.TXT,0.20833,0.14925,0.17391,1
