ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(4),RANDOMNEWSSUMMARY.TXT,0.42500,0.19540,0.26772,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(4),SENTLEADNEWSSUMMARY.TXT,0.17500,0.21212,0.19178,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(4),RANDOMTWEETSUMMARY.TXT,0.37500,0.30612,0.33708,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(4),TWEETLEADNEWSSUMMARY.TXT,0.15000,0.10714,0.12500,1
