ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AURORA SHOOTING(12),RANDOMNEWSSUMMARY.TXT,0.23636,0.22034,0.22807,1
ROUGE-1,AURORA SHOOTING(12),RANDOMTWEETSUMMARY.TXT,0.10909,0.08000,0.09231,1
ROUGE-1,AURORA SHOOTING(12),SENTLEADNEWSSUMMARY.TXT,0.29091,0.19277,0.23188,1
ROUGE-1,AURORA SHOOTING(12),TWEETLEADNEWSSUMMARY.TXT,0.10909,0.09231,0.10000,1
