ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),RANDOMTWEETSUMMARY.TXT,0.32258,0.15873,0.21277,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),TWEETLEADNEWSSUMMARY.TXT,0.06452,0.05000,0.05634,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),SENTLEADNEWSSUMMARY.TXT,0.48387,0.15957,0.24000,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),RANDOMNEWSSUMMARY.TXT,0.29032,0.10345,0.15254,1
