ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AFRICAN RUNNER MURDER(7),SENTLEADNEWSSUMMARY.TXT,0.63830,0.49180,0.55556,1
ROUGE-1,AFRICAN RUNNER MURDER(7),RANDOMTWEETSUMMARY.TXT,0.38298,0.23684,0.29268,1
ROUGE-1,AFRICAN RUNNER MURDER(7),RANDOMNEWSSUMMARY.TXT,0.53191,0.22727,0.31847,1
ROUGE-1,AFRICAN RUNNER MURDER(7),TWEETLEADNEWSSUMMARY.TXT,0.34043,0.21053,0.26016,1
