ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),SORTETWEETSUMMARY.TXT,0.20513,0.10959,0.14286,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),PRSENTSUMMARY.TXT,0.10256,0.33333,0.15686,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),PRTWEETSUMMARY.TXT,0.12821,0.08772,0.10417,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(5),SORTESENTSUMMARY.TXT,0.15385,0.24000,0.18750,1
