ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),SYSTEM1.TXT,0.32258,0.09524,0.14706,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),SYSTEM2.TXT,0.06452,0.05,0.05634,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),SYSTEM3.TXT,0.29032,0.10345,0.15254,1
ROUGE-1,ASIANA AIRLINES FLIGHT 214(10),SYSTEM4.TXT,0.32258,0.15873,0.21277,1
